
央卫iptv6,#genre#❤❤❤
解说_乌贼说电影,http://cfss.cc/cdn/hy/16604522.flv
解说_大象放映室,http://cfss.cc/cdn/hy/21277391.flv
解说_科幻梦工场,http://cfss.cc/cdn/hy/15152155.flv
解说_亮哥讲电影,http://cfss.cc/cdn/hy/16144175.flv
解说_越哥说电影,http://cfss.cc/cdn/hy/15894162.flv
解说_小冉看电影,http://cfss.cc/cdn/hy/17341907.flv
解说_嫦娥撩电影,http://cfss.cc/cdn/hy/18201106.flv
解说_阿翔说电影,http://cfss.cc/cdn/hy/16868935.flv
解说_疯狂解说家,http://cfss.cc/cdn/hy/18366196.flv
解说_虎妞说电影,http://cfss.cc/cdn/hy/20343144.flv
解说_顾久撩电影,http://cfss.cc/cdn/hy/16422212.flv
解说_涵哥评电影,http://cfss.cc/cdn/hy/16865726.flv
解说_俗哥看电影,http://cfss.cc/cdn/hy/15452736.flv
解说_老皮讲电影,http://cfss.cc/cdn/hy/16968572.flv
解说_默爷侃电影,http://cfss.cc/cdn/hy/17204307.flv
解说_冷君说电影,http://cfss.cc/cdn/hy/16739452.flv
解说_老炮说电影,http://cfss.cc/cdn/hy/15454716.flv
解说_刘老师说电影,http://cfss.cc/cdn/hy/20289754.flv
解说_恐怖电影解说,http://cfss.cc/cdn/hy/16741179.flv
剧集_老三国,http://cfss.cc/cdn/hy/11602081.flv
剧集_新三国,http://cfss.cc/cdn/hy/11352944.flv
剧集_新水浒,http://cfss.cc/cdn/hy/11342384.flv
剧集_纪晓岚,http://cfss.cc/cdn/hy/11342396.flv
剧集_庆余年,http://cfss.cc/cdn/hy/11352960.flv
剧集_雍正王朝,http://cfss.cc/cdn/hy/11342439.flv
剧集_士兵突击,http://cfss.cc/cdn/hy/11342430.flv
剧集_爱情公寓,http://cfss.cc/cdn/hy/11336726.flv
剧集_家有儿女,http://cfss.cc/cdn/hy/11352872.flv
剧集_武林外传,http://cfss.cc/cdn/hy/21059598.flv
剧集_地下交通站,http://cfss.cc/cdn/hy/11342433.flv
剧集_邻里一家亲,http://cfss.cc/cdn/hy/11342426.flv
小苹果轮播,#genre#
综合频道1,http://zby.xjqxz.top/zh01/live.m3u8
综合频道2,http://zby.xjqxz.top/zh02/live.m3u8
综合频道3,http://zby.xjqxz.top/zh03/live.m3u8
综合频道4,http://zby.xjqxz.top/zh04/live.m3u8
综合频道5,http://zby.xjqxz.top/zh05/live.m3u8
综合频道6,http://zby.xjqxz.top/zh06/live.m3u8
综合频道7,http://zby.xjqxz.top/zh07/live.m3u8
综合频道8,http://zby.xjqxz.top/zh08/live.m3u8
综合频道9,http://zby.xjqxz.top/zh09/live.m3u8
综合频道10,http://zby.xjqxz.top/zh10/live.m3u8
综合频道11,http://zby.xjqxz.top/zh11/live.m3u8
综合频道12,http://zby.xjqxz.top/zh12/live.m3u8
综合频道13,http://zby.xjqxz.top/zh13/live.m3u8
综合频道14,http://zby.xjqxz.top/zh14/live.m3u8
综合频道15,http://zby.xjqxz.top/zh15/live.m3u8
港片1轮播,http://zby.xjqxz.top/hkdy1/live.m3u8
港片2轮播,http://zby.xjqxz.top/hkdy2/live.m3u8
国产院线1,http://zby.xjqxz.top/live18/live.m3u8
国产院线2,http://zby.xjqxz.top/gcwx2/live.m3u8
国产院线3,http://zby.xjqxz.top/gcwx3/live.m3u8
国产院线4,http://zby.xjqxz.top/gcwx4/live.m3u8
国产院线5,http://zby.xjqxz.top/gcwx5/live.m3u8
周星驰专辑轮播,http://zby.xjqxz.top/live12/live.m3u8
李连杰专辑轮播,http://zby.xjqxz.top/lljdy/live.m3u8
成龙专辑轮播,http://zby.xjqxz.top/cldy/live.m3u8
好莱坞大片1,http://zby.xjqxz.top/hlwdy1/live.m3u8
中外经典喜剧轮播,http://zby.xjqxz.top/live13/live.m3u8
抗战专用频道,http://zby.xjqxz.top/kzzypd/live.m3u8
谍战专用频道,http://zby.xjqxz.top/dzzypd/live.m3u8
谍战专用频道2,http://zby.xjqxz.top/dzzypd2/live.m3u8
谍战专用频道3,http://zby.xjqxz.top/dzzypd3/live.m3u8
谍战专用频道4,http://zby.xjqxz.top/dzzypd4/live.m3u8
谍战专用频道5,http://zby.xjqxz.top/dzzypd5/live.m3u8
古装武侠剧,http://zby.xjqxz.top/gzwxj/live.m3u8
古装电视剧1,http://zby.xjqxz.top/gzdsj1/live.m3u8
古装电视剧2,http://zby.xjqxz.top/gzdsj2/live.m3u8
古装电视剧3,http://zby.xjqxz.top/gzdsj3/live.m3u8
古装电视剧4,http://zby.xjqxz.top/gzdsj4/live.m3u8
古装电视剧5,http://zby.xjqxz.top/gzdsj5/live.m3u8
都市电视剧1,http://zby.xjqxz.top/dsdsj1/live.m3u8
都市电视剧2,http://zby.xjqxz.top/dsdsj2/live.m3u8
都市电视剧3,http://zby.xjqxz.top/dsdsj3/live.m3u8
破案警匪,http://zby.xjqxz.top/pajf/live.m3u8
寻情记,http://zby.xjqxz.top/xqj/live.m3u8
今日说法,http://zby.xjqxz.top/jrsf/live.m3u8
法治在线,http://zby.xjqxz.top/fzzx/live.m3u8
天网,http://zby.xjqxz.top/tw/live.m3u8
探索发现,http://zby.xjqxz.top/tsfx/live.m3u8
纪录片1,http://zby.xjqxz.top/jlp1/live.m3u8
007全集轮播,http://zby.xjqxz.top/live5/live.m3u8
精彩电视剧,http://zby.xjqxz.top/dsj/live.m3u8
长安十二时辰,http://zby.xjqxz.top/casrsc/live.m3u8
三生三世枕上书,http://zby.xjqxz.top/sssszss/live.m3u8
狂飙,http://zby.xjqxz.top/live9/live.m3u8
水浒传,http://zby.xjqxz.top/shz/live.m3u8
琅琊榜,http://zby.xjqxz.top/lyb/live.m3u8
警察荣誉,http://zby.xjqxz.top/live16/live.m3u8
后宫·甄嬛传,http://zby.xjqxz.top/live8/live.m3u8
武林外传,http://zby.xjqxz.top/live10/live.m3u8
知否知否,http://zby.xjqxz.top/zfzf/live.m3u8
风吹半夏,http://zby.xjqxz.top/fcbx/live.m3u8
幸福到万家,http://zby.xjqxz.top/xfdwj/live.m3u8
梦华录,http://zby.xjqxz.top/mhl/live.m3u8
云襄传,http://zby.xjqxz.top/yxz/live.m3u8
去有风的地方,http://zby.xjqxz.top/qyfddf/live.m3u8
唐朝诡事录,http://zby.xjqxz.top/tcgsl/live.m3u8
少年歌行,http://zby.xjqxz.top/sngx/live.m3u8
三体,http://zby.xjqxz.top/st/live.m3u8
女士的品格,http://zby.xjqxz.top/nsdpg/live.m3u8
向风而行,http://zby.xjqxz.top/xfex/live.m3u8
大秦帝国之裂变,http://zby.xjqxz.top/dqdgzlb/live.m3u8
康熙微服私访记,http://zby.xjqxz.top/kxwfxhj/live.m3u8
隋唐英雄,http://zby.xjqxz.top/styx/live.m3u8

抖音姐姐热舞,https://sxtv.cloudns.org/douyu/11531165
粤语戏曲轮播,p3p://173.208.176.178:19806/63108bd0000e4a9cdb92aa6820e833d5
粤语戏曲轮播,P2p://generationnexxxt.com:19806/131a3f2bbae740fc982903c576a97920
粤语长片轮播,p3p://173.208.176.178:19806/653e4b8d00001a450c8a973c06325101
粤语长片轮播,P2p://generationnexxxt.com:19806/3d6644cc478648c2952a8c69cb9fccf5
粤剧白蛇传情,http://159.75.85.63:35455/huya/19743437
粤剧白蛇传情,http://cfss.cc/cdn/hy/19743437.m3u8
国语译制电影,https://sxtv.cloudns.org/douyu/2436390
第一滴血全集,https://sxtv.cloudns.org/yy/1354932355
敢死队全轮播,https://sxtv.cloudns.org/yy/1382735573
速度与激情集,https://sxtv.cloudns.org/yy/1382736911
漫威系列轮播,https://sxtv.cloudns.org/yy/1354932402
变形金刚轮播,https://sxtv.cloudns.org/yy/1382736803
哈利波特全集,https://sxtv.cloudns.org/yy/1382745105
夺宝奇兵全集,https://sxtv.cloudns.org/yy/1382736833
机械战警全集,https://sxtv.cloudns.org/yy/1382736854
古惑仔国轮播,https://sxtv.cloudns.org/yy/1458015189
黑衣一二轮播,https://sxtv.cloudns.org/yy/1354930936
叠影重重全集,https://sxtv.cloudns.org/yy/1382735570
美剧解说轮播,https://sxtv.cloudns.org/douyu/9643264
经典美剧解说,https://sxtv.cloudns.org/douyu/9123570
雪中悍刀行剧,http://159.75.85.63:35455/huya/11336592
雪中悍刀行剧,http://cfss.cc/cdn/hy/11336592.m3u8
庆余年电视剧,http://159.75.85.63:35455/huya/11352960
庆余年电视剧,http://cfss.cc/cdn/hy/11352960.m3u8
琅琊榜电视剧,http://zby.xjqxz.top/lyb/live.m3u8
83射雕英雄传,https://sxtv.cloudns.org/yy/1354210357
95神雕侠侣粤,https://sxtv.cloudns.org/yy/1354926637
96笑傲江湖版,https://sxtv.cloudns.org/yy/1354930909
87经典红楼梦,https://sxtv.cloudns.org/yy/1382745084
新白娘子轮播,https://sxtv.cloudns.org/yy/1354930969
仙剑奇侠传剧,https://sxtv.cloudns.org/yy/1382749903
花千骨电视剧,https://sxtv.cloudns.org/yy/1354943110
少年歌行剧集,https://sxtv.cloudns.org/yy/1450556636
鹊刀门传奇剧,https://sxtv.cloudns.org/yy/1355344777
甄嬛传电视剧,http://zby.xjqxz.top/live8/live.m3u8
甄嬛传电视剧,http://159.75.85.63:35455/huya/30145009
甄嬛传电视剧,http://cfss.cc/cdn/hy/30145009.m3u8
芈月传电视剧,http://159.75.85.63:35455/huya/11352975
芈月传电视剧,http://cfss.cc/cdn/hy/11352975.m3u8
延禧攻略轮播,http://159.75.85.63:35455/huya/26355864
延禧攻略轮播,http://cfss.cc/cdn/hy/26355864.m3u8
卿卿日常轮播,http://zby.xjqxz.top/qqrc/live.m3u8
知否知否轮播,http://zby.xjqxz.top/zfzf/live.m3u8
与凤行电视剧,http://159.75.85.63:35455/huya/26355866
与凤行电视剧,http://cfss.cc/cdn/hy/26355866.m3u8
开端电视轮播,http://159.75.85.63:35455/huya/11342397
开端电视轮播,http://cfss.cc/cdn/hy/11342397.m3u8
我的体育老师,https://sxtv.cloudns.org/yy/1382745169
如果岁月轮播,https://sxtv.cloudns.org/yy/1382736883
流金岁月轮播,https://sxtv.cloudns.org/yy/1382749906
向风而行轮播,http://zby.xjqxz.top/xfex/live.m3u8
欢乐颂电视剧,https://sxtv.cloudns.org/douyu/3756989
好先生电视剧,https://sxtv.cloudns.org/douyu/9650792
我的前半生剧,https://sxtv.cloudns.org/yy/1382735564
伪装者电视剧,https://sxtv.cloudns.org/yy/1354936244
警察荣誉轮播,http://zby.xjqxz.top/live16/live.m3u8
雪豹电视轮播,http://159.75.85.63:35455/huya/29580970
雪豹电视轮播,http://cfss.cc/cdn/hy/29580970.m3u8
火蓝刀锋轮播,https://sxtv.cloudns.org/yy/1382737892
二炮手电视剧,https://sxtv.cloudns.org/yy/1354930964
炮神电视轮播,https://sxtv.cloudns.org/yy/22089862
风筝电视轮播,https://sxtv.cloudns.org/yy/1354931585
武林外传轮播,https://sxtv.cloudns.org/yy/1355652820
科幻Fans轮播,https://sxtv.cloudns.org/douyu/3508304
科幻解说轮播,https://sxtv.cloudns.org/douyu/9338839
科幻梦工场播,http://159.75.85.63:35455/huya/15152155
科幻梦工场播,http://cfss.cc/cdn/hy/15152155.m3u8
笑声传奇轮播,https://sxtv.cloudns.org/yy/1382736880
笑傲帮集轮播,https://sxtv.cloudns.org/yy/1382735555
笑傲江湖一季,https://sxtv.cloudns.org/yy/1382749896
笑傲江湖二季,https://sxtv.cloudns.org/yy/1382736914
欢乐集结号播,https://sxtv.cloudns.org/yy/1354931582
欢乐集结号三,https://sxtv.cloudns.org/yy/1382736822
欢乐集结号四,https://sxtv.cloudns.org/yy/1382736889
金星脱口秀播,https://sxtv.cloudns.org/yy/1382735552
脱口秀大会肆,http://159.75.85.63:35455/huya/30080243
脱口秀大会肆,http://cfss.cc/cdn/hy/30080243.m3u8
脱口秀大会伍,http://159.75.85.63:35455/huya/11352875
脱口秀大会伍,http://cfss.cc/cdn/hy/11352875.m3u8
吐槽大会京都,https://sxtv.cloudns.org/yy/1354936210
吐槽大会海天,https://sxtv.cloudns.org/yy/1354932379
吐槽大会二季,https://sxtv.cloudns.org/yy/1354936145
吐槽大会五季,https://sxtv.cloudns.org/yy/1354889009
娱乐扒叔轮播,https://sxtv.cloudns.org/douyu/9624581
粤语剧集轮播,https://sxtv.cloudns.org/douyu/10338873
粤语港集轮播,https://sxtv.cloudns.org/douyu/9978661
粤语轮播港剧,https://sxtv.cloudns.org/douyu/9019945
粤语经典综艺,https://sxtv.cloudns.org/douyu/7919720
粤语星爷电影,http://159.75.85.63:35455/huya/11336587
粤语星爷电影,http://cfss.cc/cdn/hy/11336587.m3u8
粤语极清电影,https://pullhw.zhaoyangyang.cn/live/8720112.flv?auth_info=AHN0ohZXKIkpHfaJ0Jxo6AooWEsiEl2NEhvmMZGHXvg%3D.5747436c766c78616933686f624f334e
粤语版电影一,https://sxtv.cloudns.org/douyu/5033502
粤语版电影二,https://sxtv.cloudns.org/douyu/6566671
粤语版电影三,https://sxtv.cloudns.org/douyu/1226741
重温经典频道,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
星空卫视频道,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视频道,http://wouu.net:9977/udp/239.93.0.156:2193
动作电影频道,http://58.59.47.242:8180/TV00000000000000000030@HHZT
家庭影院频道,http://58.59.47.242:8180/TV00000000000000000029@HHZT
影迷电影频道,http://58.59.47.242:8180/TV00000000000000000031@HHZT

港剧轮播,#genre#
埋堆堆01,http://cfss.cc/cdn/hy/23749096.flv
埋堆堆02,http://cfss.cc/cdn/hy/23735126.flv
埋堆堆03,http://cfss.cc/cdn/hy/23740156.flv
埋堆堆04,http://cfss.cc/cdn/hy/23728660.flv
埋堆堆05,http://cfss.cc/cdn/hy/23865080.flv
埋堆堆06,http://cfss.cc/cdn/hy/23863804.flv
埋堆堆07,http://cfss.cc/cdn/hy/23864973.flv
埋堆堆08,http://cfss.cc/cdn/hy/23734169.flv
埋堆堆09,http://cfss.cc/cdn/hy/23865171.flv
埋堆堆10,http://cfss.cc/cdn/hy/23903130.flv
埋堆堆11,http://cfss.cc/cdn/hy/23860039.flv
埋堆堆12,http://cfss.cc/cdn/hy/23865142.flv
埋堆堆13,http://cfss.cc/cdn/hy/23903123.flv
埋堆堆14,http://cfss.cc/cdn/hy/23734183.flv
埋堆堆15,http://cfss.cc/cdn/hy/23734256.flv
埋堆堆16,http://cfss.cc/cdn/hy/23903183.flv
埋堆堆17,http://cfss.cc/cdn/hy/23903196.flv
埋堆堆18,http://cfss.cc/cdn/hy/23829543.flv
埋堆堆19,http://cfss.cc/cdn/hy/23728674.flv
埋堆堆20,http://cfss.cc/cdn/hy/23865036.flv
埋堆堆21,http://cfss.cc/cdn/hy/23749083.flv
埋堆堆22,http://cfss.cc/cdn/hy/23865164.flv
埋堆堆23,http://cfss.cc/cdn/hy/23863818.flv
埋堆堆24,http://cfss.cc/cdn/hy/23865058.flv
埋堆堆25,http://cfss.cc/cdn/hy/23860049.flv
埋堆堆26,http://cfss.cc/cdn/hy/23734246.flv
埋堆堆27,http://cfss.cc/cdn/hy/23865161.flv
埋堆堆28,http://cfss.cc/cdn/hy/23746486.flv
埋堆堆29,http://cfss.cc/cdn/hy/23829447.flv
埋堆堆30,http://cfss.cc/cdn/hy/23863778.flv
埋堆堆31,http://cfss.cc/cdn/hy/23734176.flv
埋堆堆32,http://cfss.cc/cdn/hy/23863796.flv
埋堆堆33,http://cfss.cc/cdn/hy/23734211.flv
埋堆堆34,http://cfss.cc/cdn/hy/23865179.flv
埋堆堆35,http://cfss.cc/cdn/hy/23749068.flv
埋堆堆36,http://cfss.cc/cdn/hy/23863787.flv
埋堆堆37,http://cfss.cc/cdn/hy/23824164.flv
斗鱼轮播,#genre#
周星驰,http://cfss.cc/cdn/dyu/122402.flv
刘德华,http://cfss.cc/cdn/dyu/2516864.flv
好先生,http://cfss.cc/cdn/dyu/9650792.flv
庆余年,http://cfss.cc/cdn/dyu/5908256.flv
欢乐综艺,http://cfss.cc/cdn/dyu/131977.flv
万合出品,http://cfss.cc/cdn/dyu/9220456.flv
邵氏影院,http://cfss.cc/cdn/dyu/4246519.flv
吃米滴虫,http://cfss.cc/cdn/dyu/315457.flv
高分电影,http://cfss.cc/cdn/dyu/7254536.flv
豆瓣高分,http://cfss.cc/cdn/dyu/8770422.flv
漫威影院,http://cfss.cc/cdn/dyu/6140589.flv
特辑电影,http://cfss.cc/cdn/dyu/3637778.flv
粤语电影,http://cfss.cc/cdn/dyu/1226741.flv
国产电影,http://cfss.cc/cdn/dyu/5423.flv
精彩电影,http://cfss.cc/cdn/dyu/9650887.flv
喜剧电影,http://cfss.cc/cdn/dyu/323876.flv
动作电影,http://cfss.cc/cdn/dyu/6763930.flv
恐怖电影,http://cfss.cc/cdn/dyu/218859.flv
恐怖鬼怪,http://cfss.cc/cdn/dyu/1165374.flv
童年阴影,http://cfss.cc/cdn/dyu/2935323.flv
惊悚电影,http://cfss.cc/cdn/dyu/96577.flv
粤语电影,http://cfss.cc/cdn/dyu/6566671.flv
华语影视,http://cfss.cc/cdn/dyu/3928.flv
神乐影视,http://cfss.cc/cdn/dyu/85894.flv
周末影院,http://cfss.cc/cdn/dyu/3637765.flv
周末电影,http://cfss.cc/cdn/dyu/3637726.flv
兔子影厅,http://cfss.cc/cdn/dyu/8985415.flv
冰冰影厅,http://cfss.cc/cdn/dyu/74374.flv
刀刀影院,http://cfss.cc/cdn/dyu/747764.flv
奶虫影院,http://cfss.cc/cdn/dyu/263824.flv
贝爷壹厅,http://cfss.cc/cdn/dyu/252802.flv
贝爷贰厅,http://cfss.cc/cdn/dyu/4332.flv
贝爷叁厅,http://cfss.cc/cdn/dyu/36337.flv
凌儿影院,http://cfss.cc/cdn/dyu/1377142.flv
云宝影院,http://cfss.cc/cdn/dyu/7305938.flv
花卷影院,http://cfss.cc/cdn/dyu/52787.flv
菜园小饼,http://cfss.cc/cdn/dyu/1735337.flv
米娅影院,http://cfss.cc/cdn/dyu/6537888.flv
橙記港剧,http://cfss.cc/cdn/dyu/4549169.flv
大宝影视,http://cfss.cc/cdn/dyu/805235.flv
蚂蚱影视,http://cfss.cc/cdn/dyu/6079455.flv
怡寶影视,http://cfss.cc/cdn/dyu/434971.flv
圆子影视,http://cfss.cc/cdn/dyu/6566658.flv
贝贝影视,http://cfss.cc/cdn/dyu/431460.flv
可乐影视,http://cfss.cc/cdn/dyu/20415.flv
萌牛影视,http://cfss.cc/cdn/dyu/7494871.flv
兔兔影视,http://cfss.cc/cdn/dyu/1504768.flv
无双影视,http://cfss.cc/cdn/dyu/4870914.flv
下饭神剧,http://cfss.cc/cdn/dyu/276200.flv
古装神剧,http://cfss.cc/cdn/dyu/338759.flv
晚湾影视,http://cfss.cc/cdn/dyu/9461178.flv
酒染影视,http://cfss.cc/cdn/dyu/7550220.flv
芊珏影视,http://cfss.cc/cdn/dyu/8814650.flv
热门港剧,http://cfss.cc/cdn/dyu/5522351.flv
盗墓剧集,http://cfss.cc/cdn/dyu/9292503.flv
金庸武侠,http://cfss.cc/cdn/dyu/7644931.flv
国产剧集,http://cfss.cc/cdn/dyu/8157860.flv
国产剧场,http://cfss.cc/cdn/dyu/308752.flv
爱情公寓,http://cfss.cc/cdn/dyu/2838296.flv
经典剧集,http://cfss.cc/cdn/dyu/6863367.flv
李卫当官,http://cfss.cc/cdn/dyu/7473576.flv
龙门镖局,http://cfss.cc/cdn/dyu/9650860.flv
雍正王朝,http://cfss.cc/cdn/dyu/4944033.flv
雍正帝王,http://cfss.cc/cdn/dyu/9650836.flv
隋唐演义,http://cfss.cc/cdn/dyu/7552568.flv
大宋神探,http://cfss.cc/cdn/dyu/7784862.flv
音乐欣赏,http://cfss.cc/cdn/dyu/3186217.flv
舌尖美食,http://cfss.cc/cdn/dyu/9650849.flv
篮球人物,http://cfss.cc/cdn/dyu/8434598.flv
史君说剧,http://cfss.cc/cdn/dyu/9419771.flv
史剧解说,http://cfss.cc/cdn/dyu/297689.flv
老秦说剧,http://cfss.cc/cdn/dyu/9650131.flv
老蔡解说,http://cfss.cc/cdn/dyu/8869614.flv
长片短解,http://cfss.cc/cdn/dyu/9410946.flv
宇哥解说,http://cfss.cc/cdn/dyu/8651489.flv
夜魔人老王,http://cfss.cc/cdn/dyu/610972.flv
皮皮看动漫,http://cfss.cc/cdn/dyu/9837291.flv
开心锤动漫,http://cfss.cc/cdn/dyu/9018297.flv
拳叔二次元,http://cfss.cc/cdn/dyu/9484105.flv
老邪说电影,http://cfss.cc/cdn/dyu/9222870.flv
洗碗君解说,http://cfss.cc/cdn/dyu/9446706.flv
百晓生说剧,http://cfss.cc/cdn/dyu/9649681.flv
百晓生解说,http://cfss.cc/cdn/dyu/9653063.flv
小司马说剧,http://cfss.cc/cdn/dyu/4808115.flv
小司马解说,http://cfss.cc/cdn/dyu/9660127.flv
星君说电影,http://cfss.cc/cdn/dyu/8014467.flv
刘哔讲电影,http://cfss.cc/cdn/dyu/2632223.flv
老王说电影,http://cfss.cc/cdn/dyu/9687733.flv
贤于说电影,http://cfss.cc/cdn/dyu/9461990.flv
牛叔说电影,http://cfss.cc/cdn/dyu/2758565.flv
侃片大师兄,http://cfss.cc/cdn/dyu/9338839.flv
虫哥说电影,http://cfss.cc/cdn/dyu/8915074.flv
电影迷小雅,http://cfss.cc/cdn/dyu/9639225.flv
1900影剧室,http://cfss.cc/cdn/dyu/7796193.flv
刘老师说电影,http://cfss.cc/cdn/dyu/8317926.flv
来呀官人解说,http://cfss.cc/cdn/dyu/9986305.flv
科幻Fans布玛,http://cfss.cc/cdn/dyu/3508304.flv
小片片说大片,http://cfss.cc/cdn/dyu/4258555.flv
大片片说小片,http://cfss.cc/cdn/dyu/7489563.flv
火龙果说电影,http://cfss.cc/cdn/dyu/9559158.flv

NewTV频道,#genre#
NewTV精品综合,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000004000019008/1.m3u8?channel-id=ystenlive&Contentid=1000000004000019008&livemode=1&stbId=3
NewTV精品综合,https://vip.taoiptv.cn/source/itv.php?id=NewTV精品综合.m3u8&sign=06zcwd
NewTV精品综合,http://114.55.117.163:8081/iptv/itv.php?id=NewTV精品综合.m3u8&sign=06zcwd
NewTV精品大剧,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000004000013968/1.m3u8?channel-id=ystenlive&Contentid=1000000004000013968&livemode=1&stbId=3
NewTV精品大剧,https://vip.taoiptv.cn/source/itv.php?id=NewTV精品大剧.m3u8&sign=06zcwd
NewTV精品大剧,http://114.55.117.163:8081/iptv/itv.php?id=NewTV精品大剧.m3u8&sign=06zcwd
NewTV精品纪录,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000004000013730/1.m3u8?channel-id=ystenlive&Contentid=1000000004000013730&livemode=1&stbId=3
NewTV精品纪录,https://vip.taoiptv.cn/source/itv.php?id=NewTV精品纪录.m3u8&sign=06zcwd
NewTV精品纪录,http://114.55.117.163:8081/iptv/itv.php?id=NewTV精品纪录.m3u8&sign=06zcwd
NewTV精品体育,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000004000014634/1.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=3
NewTV精品体育,https://vip.taoiptv.cn/source/itv.php?id=NewTV精品体育.m3u8&sign=06zcwd
NewTV精品体育,http://114.55.117.163:8081/iptv/itv.php?id=NewTV精品体育.m3u8&sign=06zcwd
NewTV精品萌宠,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000006000032328/1.m3u8?channel-id=ystenlive&Contentid=1000000006000032328&livemode=1&stbId=3
NewTV精品萌宠,https://vip.taoiptv.cn/source/itv.php?id=NewTV精品萌宠.m3u8&sign=06zcwd
NewTV精品萌宠,http://114.55.117.163:8081/iptv/itv.php?id=NewTV精品萌宠.m3u8&sign=06zcwd
NewTV爱情喜剧,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/2000000003000000010/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000010&livemode=1&stbId=3
NewTV爱情喜剧,https://vip.taoiptv.cn/source/itv.php?id=NewTV爱情喜剧.m3u8&sign=06zcwd
NewTV爱情喜剧,http://114.55.117.163:8081/iptv/itv.php?id=NewTV爱情喜剧.m3u8&sign=06zcwd
NewTV超级电视剧,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000006000268003/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268003&livemode=1&stbId=3
NewTV超级电视剧,https://vip.taoiptv.cn/source/itv.php?id=NewTV超级电视剧.m3u8&sign=06zcwd
NewTV超级电视剧,http://114.55.117.163:8081/iptv/itv.php?id=NewTV超级电视剧.m3u8&sign=06zcwd
NewTV超级电影,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000003000012426/1.m3u8?channel-id=ystenlive&Contentid=1000000003000012426&livemode=1&stbId=3
NewTV超级电影,https://vip.taoiptv.cn/source/itv.php?id=NewTV超级电影.m3u8&sign=06zcwd
